id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3509980,Accoglienza in casa di una artista,17490210,Francesca,,II Parioli/Nomentano,41.92829,12.52265,Private room,40,3,0,,,1,363
3510440,Family Home Caffarella,17674302,Monica,,VII San Giovanni/Cinecittà,41.87187,12.5198,Entire home/apt,80,1,15,2018-10-08,0.39,1,336
3511488,"Rome, Villa in a countryside",17677560,Flavia,,XV Cassia/Flaminia,42.01642,12.46084,Entire home/apt,250,3,18,2018-10-03,0.41,1,220
3512297,Classic couple room near Vatican,17401205,Alessia,,XIII Aurelia,41.89504,12.4522,Private room,60,2,5,2018-10-06,0.11,7,350
3514766,"Casa glorioso, Trastevere",17698396,Elisa,,I Centro Storico,41.88485,12.4675,Entire home/apt,70,2,14,2018-10-13,0.25,2,222
3515264,Colosseo Monti B&B Domus Chiara,17700476,Giovanna,,I Centro Storico,41.89229,12.49357,Private room,100,1,0,,,1,132
3515688,SCENT of TRASTEVERE ,17702180,Simone,,I Centro Storico,41.88855,12.47597,Entire home/apt,98,1,4,2018-06-09,0.09,1,308
3516857,"""The great beauty""view on Colosseum",17707843,Cristiana,,I Centro Storico,41.88741,12.49598,Entire home/apt,200,2,43,2018-08-28,0.76,1,35
3517097,Room in Rome Trastevere,525115,Anna,,I Centro Storico,41.89203,12.46899,Private room,33,1,237,2019-02-15,4.21,3,284
3517379,room with private bathroom in Roma,17466049,Katia,,II Parioli/Nomentano,41.89578,12.51577,Private room,42,2,172,2019-02-28,3.11,2,89
3518288,Rome Sweet Garden Apartment,17714863,Sabrina,,V Prenestino/Centocelle,41.88436,12.53996,Entire home/apt,59,1,26,2017-09-09,0.46,2,362
3518376,Domus,11348385,Sciang,,XII Monte Verde,41.86788,12.42274,Entire home/apt,80,3,0,,,1,365
3520322,Zen Garden B&B Trastevere,8101931,Vincenzo,,XII Monte Verde,41.87356,12.46789,Private room,75,2,165,2019-02-19,3.41,2,302
3524329,La Gaura Guest House - Suite La Gaura,17748539,Raffaella,,X Ostia/Acilia,41.75098,12.35984,Private room,120,1,2,2017-05-08,0.06,1,363
3524391,NICE HOME IN ROME WI-FI FREE,17748783,Irene,,XIV Monte Mario,41.92538,12.41484,Entire home/apt,50,3,20,2019-01-16,0.37,1,356
3526062,CASA ALMADA,17754831,Monica,,XII Monte Verde,41.86725,12.43775,Private room,39,1,8,2018-11-18,0.17,1,358
3526066,"Holiday Home ""Naturalmente Roma"" - San Pietro",17754834,Fabio,,I Centro Storico,41.90781,12.44775,Entire home/apt,145,3,2,2015-08-20,0.04,1,89
3526799,Bed & breakfast 'Colline verdi',17342507,Roberta,,X Ostia/Acilia,41.78704,12.39458,Entire home/apt,100,1,8,2018-10-10,0.41,1,312
3527392,Cosy & Central house with garden,16993855,Giacomo,,II Parioli/Nomentano,41.91084,12.51821,Entire home/apt,65,3,46,2019-01-03,0.84,1,135
3527680,HumaHoliday next to the Vatican,17761098,Mihaela,,I Centro Storico,41.91112,12.45374,Private room,260,1,0,,,1,362
3531016,SAN PIETRO - VIOLET HOLIDAY'S HOUSE,17775897,Annachiara,,I Centro Storico,41.90623,12.44652,Entire home/apt,50,3,34,2019-01-11,0.67,1,301
3543887,Holiday Home (Website hidden by Airbnb) Felice,17840204,Anna Rita,,VII San Giovanni/Cinecittà,41.86542,12.5405,Entire home/apt,52,2,57,2019-01-01,1.37,1,0
3546984,LEONCINO36 - Platinum Apt in Rome,16130014,Michele,,I Centro Storico,41.90561,12.47717,Entire home/apt,249,2,1,2014-11-09,0.02,4,362
3547153,DA ME -Holidays Apartments/St.Peter,14446629,Fabio,,I Centro Storico,41.90673,12.45782,Entire home/apt,90,2,65,2018-09-24,1.17,2,317
3547332,Beautiful Sunny Apt. in Roma Eur,17858692,Marco,,VIII Appia Antica,41.84564,12.4844,Entire home/apt,51,2,10,2018-09-21,0.88,1,35
3547388,room in BIANCA's HOUSE,6683371,Bianca,,VII San Giovanni/Cinecittà,41.88443,12.51987,Private room,38,7,3,2018-07-13,0.09,2,250
3547846,Prati:bright central family apartment + terrace.,16745170,Federico,,I Centro Storico,41.91744,12.46168,Entire home/apt,118,3,14,2015-12-31,0.29,1,0
3547990,splendida casa immersa nel verde,17861486,Fabrizio,,XV Cassia/Flaminia,42.00211,12.45397,Entire home/apt,89,3,0,,,1,0
3549010,Unique Studio in Central Rome,17866039,Gaia,,II Parioli/Nomentano,41.91228,12.50279,Entire home/apt,50,28,5,2019-01-31,0.11,1,223
3549365,Panoramic View Apartment ||,6538248,Lorenzo E Paola,,VIII Appia Antica,41.84546,12.48193,Entire home/apt,38,4,23,2016-07-23,0.41,1,0
3554967,SinequaRoma  Matrimoniale in Villa,17899268,SinequaRoma B&B,,X Ostia/Acilia,41.75255,12.34875,Private room,45,1,2,2015-06-19,0.04,2,170
3554976,Sofa bed in Rome San Pietro,15141673,Maximiliano,,XIII Aurelia,41.89571,12.45144,Shared room,33,3,3,2015-12-29,0.06,1,354
3555486,Vatican Adorable Nest,13814509,Barbara,,I Centro Storico,41.90922,12.4569,Entire home/apt,109,2,86,2018-12-26,1.63,11,44
3556760,Room in sunny apartment,7585354,Giancarlo,,XIV Monte Mario,41.94642,12.42415,Private room,20,2,3,2016-07-02,0.05,1,1
3557464,Trastevere Roma: amazing penthouse,17910558,Valentina,,I Centro Storico,41.88694,12.47167,Entire home/apt,184,3,42,2019-01-06,0.76,1,337
3558560,COLOSSEUM COLOSSEO!,7542938,Mirko,,I Centro Storico,41.89072,12.49313,Entire home/apt,95,1,261,2019-02-17,4.70,7,263
3558579,Elegant apartment in  a residential area,17697348,Marina,,II Parioli/Nomentano,41.92762,12.50974,Entire home/apt,130,5,1,2018-06-30,0.12,1,310
3558678,Trevi Fountain  Appartment,17915898,Diletta,,I Centro Storico,41.90091,12.48522,Entire home/apt,158,2,63,2018-08-21,1.16,2,350
3559848,Apartment in St Peter's,479029,Delia,,I Centro Storico,41.91494,12.46035,Entire home/apt,123,4,24,2017-05-10,0.44,4,35
3561794,best location central rome,17932376,Alessandra,,I Centro Storico,41.88649,12.46803,Entire home/apt,93,3,33,2018-10-23,0.62,1,286
3561843,Bed and Breakfast Style Roma,17932483,Stefano,,IV Tiburtina,41.94442,12.59776,Entire home/apt,75,1,3,2018-05-11,0.06,1,365
3561873,Exclusive Penthouse,3802980,Roberto,,XV Cassia/Flaminia,41.9432,12.47421,Entire home/apt,110,2,0,,,1,331
3562418,FANTASTIC VIEW OF ROME! APARTMENT,1396222,Alberto,,II Parioli/Nomentano,41.91168,12.47457,Entire home/apt,92,3,93,2019-01-09,1.68,9,271
3564438,Vatican Suite,17948676,Valentina,,XIII Aurelia,41.89592,12.45064,Entire home/apt,64,1,85,2019-01-01,1.57,3,309
3566451,Ampia e luminosa camera ,10034519,Ida,,XII Monte Verde,41.88112,12.45284,Private room,80,1,0,,,1,365
3566590,La maisonette ! A peaceful oasis for your family,3042038,Loretta,,X Ostia/Acilia,41.73726,12.26844,Entire home/apt,68,1,134,2019-03-08,2.44,2,262
3566964,A Modern 1 Bedroom Flat in Trevi,1899872,Franco,,I Centro Storico,41.90244,12.49493,Entire home/apt,95,2,6,2018-04-11,0.13,3,290
3567968,house for wise traveller,5495544,Annagrazia,,VII San Giovanni/Cinecittà,41.88411,12.52012,Entire home/apt,50,2,93,2019-01-04,1.71,1,239
3569005,Sfeervolle kamer bij San Giovanni!,17969290,Marieke,,I Centro Storico,41.88796,12.50608,Private room,40,1,0,,,2,0
3569026,Spanish Steps View Apartment S&AR,13262085,Suites & Apartments,,I Centro Storico,41.90431,12.48706,Entire home/apt,160,2,6,2018-11-25,0.54,55,364
3569144,Opera Lovely Apartment S&AR,13262085,Suites & Apartments,,I Centro Storico,41.89949,12.49759,Entire home/apt,150,2,6,2018-08-21,0.56,55,341
3569174,阳光明媚的卧室双人床,8791746,Mia,,XI Arvalia/Portuense,41.8597,12.45721,Private room,59,1,0,,,1,365
3569467,Lovely suite - Campo de' Fiori,17971929,Valentina & Matteo,,I Centro Storico,41.89403,12.4727,Entire home/apt,150,2,146,2019-01-05,2.88,1,249
3569660,"TRASTEVERE ""Scarlett Dream"" SUITE",11457422,AwesHome - Gabriele & Francesco,,I Centro Storico,41.88817,12.47062,Entire home/apt,129,1,78,2018-12-30,1.39,7,334
3571924,Vatican -  Grandma's House 2.0! Family apt.,17987465,Anna & Ema,,I Centro Storico,41.90876,12.46464,Entire home/apt,120,3,33,2018-11-25,0.63,1,0
3573034,Luxury Flat in Green & Chic Area,5149967,Giulio,,XII Monte Verde,41.8723,12.4404,Entire home/apt,105,2,115,2018-10-15,2.21,1,334
3574089,Affordable Studio In Central Rome,2023070,Monica,,I Centro Storico,41.90524,12.46877,Entire home/apt,72,2,119,2019-01-01,2.17,24,292
3575936,Beautiful View Of Villa Chigi ,18007870,Alessandro,,II Parioli/Nomentano,41.93477,12.51597,Entire home/apt,80,1,0,,,2,0
3577629,Villa Intera a 15 minuti da Roma,15721759,Alessio,,XII Monte Verde,41.90807,12.26302,Entire home/apt,55,1,0,,,1,47
3577722,Modern silent APARTMENT for 4 people,6724042,Tullio,,II Parioli/Nomentano,41.91102,12.50188,Entire home/apt,160,3,15,2018-10-07,0.28,3,362
3579310,Roma Parioli charming flat,14645290,Marilù,,II Parioli/Nomentano,41.92535,12.48057,Entire home/apt,80,3,6,2016-02-19,0.11,1,323
3582359,Roma Holidays House2,12299509,Fabiana,,I Centro Storico,41.89321,12.46468,Entire home/apt,65,2,26,2018-12-29,0.47,2,281
3582994,Maison Yassi Piazza del popolo Rome,18047602,Ramin,,II Parioli/Nomentano,41.92058,12.47288,Entire home/apt,55,2,104,2019-02-25,1.93,8,290
3587882,Campo de' Fiori lovely terrace,13368035,Alessandro,,I Centro Storico,41.89675,12.47179,Entire home/apt,135,3,89,2019-02-24,1.60,1,308
3588070,Family friendly apartment,14155077,Andrew,,II Parioli/Nomentano,41.92803,12.51145,Entire home/apt,50,1,1,2016-08-04,0.03,1,0
3588333,Penthouse in Campo de 'Fiori,18078561,Francesco,,I Centro Storico,41.89432,12.473,Entire home/apt,110,4,26,2016-05-09,0.47,1,0
3589712,"Un Amore, your romantic dream in Roma",673793,Chiara,,I Centro Storico,41.88818,12.46913,Entire home/apt,96,1,229,2019-03-04,4.09,5,324
3591704,Cozy suite Fori Imperiali,18093707,Loredana,,I Centro Storico,41.89427,12.49842,Entire home/apt,117,2,44,2018-07-01,0.82,1,349
3592462,Cosy apartment in green district!,18097264,Emanuele,,II Parioli/Nomentano,41.91563,12.51363,Private room,42,2,7,2017-06-26,0.14,1,0
3600938,"Camera Privata ,San Giovanni",4103827,Amadeo,,VII San Giovanni/Cinecittà,41.88068,12.51556,Private room,55,1,2,2018-11-14,0.20,9,351
3601801,ROME'S SEA ROOMS & FLAT,18147177,Nadia,,X Ostia/Acilia,41.73152,12.27978,Entire home/apt,150,28,0,,,1,364
3602377,La  Piccola Casa del Capitano 33mq,14330516,Carla,,I Centro Storico,41.90278,12.48925,Entire home/apt,93,2,130,2019-01-22,2.82,7,254
3606928,Apartment in San Pietro,18177634,Iole,,I Centro Storico,41.90796,12.45738,Entire home/apt,70,3,152,2018-07-26,2.72,1,0
3608437,GREGORY SUITE,2731593,Alexsandro,,XII Monte Verde,41.87486,12.46426,Private room,20,1,214,2019-02-14,3.84,2,132
3608910,"Terrazzo dei Sogni ""Camera Mirto""",16312687,Maurina,,I Centro Storico,41.89474,12.50221,Private room,77,2,124,2019-02-23,2.27,2,261
3611066,Shabby Chic Houses at 5min from Tiburtina Station,13470526,Sergio C,,IV Tiburtina,41.90652,12.53579,Private room,135,3,4,2018-07-19,0.18,6,357
3613104,❤️ciLIEGIna❤️,18204872,Sabrina,,II Parioli/Nomentano,41.9239,12.49383,Entire home/apt,45,3,6,2016-08-31,0.13,1,0
3614719,Central Apartment 1 Big Room,7146693,Ornella,,VII San Giovanni/Cinecittà,41.80012,12.59067,Private room,35,1,38,2019-02-18,0.71,1,0
3619750,Three Apartments and 10 rooms.,4495963,Alessandro,,IV Tiburtina,41.90731,12.53975,Entire home/apt,600,2,2,2016-11-13,0.06,18,364
3620382,Elegant two rooms,1817178,Andrea,,VI Roma delle Torri,41.87365,12.59512,Entire home/apt,75,1,2,2018-10-23,0.24,3,334
3623639, piazza santa maria maggiore,18252736,Laura,,I Centro Storico,41.89736,12.50095,Entire home/apt,95,2,0,,,1,364
3624331,Green House Colosseo Holidays House!,5045778,Valentina,,I Centro Storico,41.89403,12.49483,Entire home/apt,130,1,15,2017-05-26,0.29,10,330
3625486,Cosy and light room at Manzoni,17969290,Marieke,,I Centro Storico,41.88872,12.50674,Private room,40,1,4,2016-01-05,0.07,2,0
3625852,NICE APARTMENT IN ROME SAN GIOVANNI,18263978,Gianfilippo,,VII San Giovanni/Cinecittà,41.87806,12.52373,Entire home/apt,65,2,2,2015-06-14,0.04,1,148
3626470,incantevole casa nel verde,18268153,Rossella,,XV Cassia/Flaminia,41.99344,12.41704,Private room,20,1,4,2017-06-23,0.13,2,237
3627190,Big cozy room in beautiful apt in trendy Pigneto,18272117,Marzia,,V Prenestino/Centocelle,41.89082,12.53486,Private room,30,4,274,2018-10-28,4.98,1,38
3627362,"Cozy room, 500m from St.Peters",17401205,Alessia,,XIII Aurelia,41.89485,12.45266,Private room,28,1,3,2018-07-23,0.37,7,357
3627802,Rome Termini Room,12579685,Martina,,I Centro Storico,41.89862,12.50092,Private room,35,1,378,2019-02-25,6.99,3,307
3628264,Double room with large terrace,11579794,Francesca,,I Centro Storico,41.8772,12.47641,Private room,49,2,64,2017-06-17,1.16,1,66
3630049,"Holiday Home ""Il  Pretoriano"" - Rome",18294505,Franco,,I Centro Storico,41.90258,12.50422,Entire home/apt,80,1,44,2019-03-03,0.82,1,203
3630511,camera Aureliana San Lorenzo Rooms,14523248,Ludovico,,II Parioli/Nomentano,41.89834,12.51058,Private room,45,1,0,,,4,348
3630570,Ostia Antica - Camera 2 posti con bagno privato,13771067,Dario,,X Ostia/Acilia,41.7732,12.30809,Private room,60,3,0,,,1,362
3630764,"Bed & Breakfast ""L'Attico fuggente""",13882624,Simonetta,,VIII Appia Antica,41.85052,12.49284,Private room,80,1,0,,,1,365
3632586,Lovely double room with private bathroom to rent,18310725,Barbara,,I Centro Storico,41.90934,12.46932,Private room,49,2,73,2018-11-04,1.75,2,149
3633265,Trastevere Residence - Suite P&F,14509486,Barbarancia,,I Centro Storico,41.88702,12.46836,Entire home/apt,270,3,14,2018-07-04,0.29,3,317
3633353,Piazza Farnese Privacy and Charm 2 BR Apartment,1107433,Emiliano & Maria,,I Centro Storico,41.89281,12.47478,Entire home/apt,122,1,50,2019-02-18,0.92,74,260
3634518,Appartamento al Pantheon,5435773,Valeriano,,I Centro Storico,41.89811,12.47552,Entire home/apt,105,3,130,2019-02-11,2.44,1,307
3637784,Big Room near metro C easy Old Town,8670068,Daniele,,VI Roma delle Torri,41.86139,12.62109,Private room,46,1,5,2018-08-29,0.12,7,331
3640179,Elegante appartamento a San Pietro,18372304,Maria Concetta,,I Centro Storico,41.90366,12.46066,Entire home/apt,120,3,44,2019-01-04,0.83,1,331
3641964,Hotel a Trastevere,16816872,Igli,,XII Monte Verde,41.88306,12.46788,Private room,112,1,0,,,7,364
3642477,B&B Domus Orti Trasteverini,18390344,Daniele,,XII Monte Verde,41.88085,12.46881,Private room,75,2,122,2019-01-04,2.27,1,54
3643188,Gioia,11508143,Vincenzo,,I Centro Storico,41.90527,12.50305,Entire home/apt,65,3,128,2018-12-31,2.34,2,271
3643886,House lovely view heart Trastevere ,131786,Claudia,,I Centro Storico,41.88906,12.46839,Entire home/apt,230,2,13,2018-04-07,0.26,1,351
3650978,Ripa Roof Terrace Apartment,1486126,Michele,,I Centro Storico,41.88693,12.47298,Entire home/apt,150,3,64,2018-11-04,1.17,3,337
3659244,Private room  Colosseum,4103827,Amadeo,,VII San Giovanni/Cinecittà,41.88093,12.5171,Private room,49,1,9,2018-09-29,0.17,9,364
3659510,Rome Room,9890122,Elio,,XIII Aurelia,41.89471,12.43887,Private room,55,1,38,2019-01-01,0.70,2,337
3662348,Roof Top apartment for a Couple,18563846,Federico,,IX Eur,41.82048,12.51642,Entire home/apt,150,2,0,,,1,365
3663072,Charming penthouse Colosseum,9551002,Benedetta,,I Centro Storico,41.88769,12.49812,Entire home/apt,105,2,217,2019-02-13,4.02,1,314
3664161,A room with a view zona Alberone,18576678,Danièle,,VII San Giovanni/Cinecittà,41.87212,12.52712,Private room,20,5,6,2018-12-26,0.12,1,68
3665515,COLOSSEO ROOM,18586208,Rossana,,I Centro Storico,41.9035,12.46424,Private room,80,1,5,2018-05-26,0.17,3,334
3665594,Elegant flat near Termini Station,16786890,Alessandra,,II Parioli/Nomentano,41.91438,12.49555,Entire home/apt,53,1,123,2019-03-03,2.28,3,303
3665783,Little studio near Termini Station,16786890,Alessandra,,II Parioli/Nomentano,41.91278,12.49693,Entire home/apt,53,1,160,2018-10-29,2.95,3,0
3666753,Campo dé Fiori - Hortensia’s Studio,18592632,Le Clizie,,I Centro Storico,41.8954,12.47152,Entire home/apt,85,3,155,2019-01-03,2.80,2,96
3666913,Campo dei Fiori accommodation - La Violante,18592632,Le Clizie,,I Centro Storico,41.89626,12.47029,Entire home/apt,125,3,151,2019-02-26,2.76,2,146
3668749,clean and nice place,18615799,Alessandra,,VII San Giovanni/Cinecittà,41.87735,12.52588,Private room,50,1,0,,,1,0
3668781,Cicerone60 Luxus 2,18616302,Alessandro,,I Centro Storico,41.90876,12.46742,Private room,100,1,2,2019-01-30,0.38,2,281
3669415,Calda e confortevole Matrimoniale ,17582503,Luca,,XIII Aurelia,41.89964,12.43485,Private room,53,1,14,2018-05-03,0.29,2,365
3672290,From the Park to the city center,18619002,Fabrizio,,VII San Giovanni/Cinecittà,41.86998,12.52473,Entire home/apt,90,2,72,2018-07-13,1.35,1,351
3674158,Rest and dream ,18653957,Lidia,,II Parioli/Nomentano,41.91054,12.50962,Private room,75,1,0,,,1,365
3674523,"Romantico, elegante appartamento shabby chic vicino al Colosseo",18656640,Antonella,,I Centro Storico,41.88856,12.50148,Entire home/apt,100,3,181,2019-03-07,3.34,1,258
3674909,City Centre Trastevere Apartment,7223750,Flaminia,,I Centro Storico,41.89153,12.46976,Entire home/apt,80,2,313,2019-03-05,6.24,1,155
3675892,Double room near Vatican Museums,17029039,Antonio,,I Centro Storico,41.90792,12.45321,Private room,40,5,1,2014-08-14,0.02,1,0
3676515,Busi Apartment near Trastevere,13626755,Giulio,,XII Monte Verde,41.87964,12.44708,Entire home/apt,120,3,10,2018-08-10,0.22,6,285
3677589,TREVI ROOM,18586208,Rossana,,I Centro Storico,41.90383,12.46236,Private room,60,1,44,2019-02-18,1.07,3,358
3677609,Room in Rome - Pigneto,18680706,Simone,,V Prenestino/Centocelle,41.88286,12.53759,Private room,30,1,0,,,1,0
3680404,"Trapezio, apartment with a view",4458137,Ercole,,I Centro Storico,41.89746,12.50047,Entire home/apt,150,1,0,,,1,259
3681431,Via del Corso Home - Double Room,18714624,Valentina,,I Centro Storico,41.89767,12.48169,Private room,90,1,165,2018-08-30,3.42,1,268
3681812,"Peaceful Mezzaluna Cottage, Pool Historic gardens",1259720,Bernard,,XV Cassia/Flaminia,42.01445,12.46504,Entire home/apt,135,3,3,2018-08-14,0.06,4,364
3683562,Cicerone60 - Suite Luxus 1,18616302,Alessandro,,I Centro Storico,41.90828,12.46857,Private room,110,1,0,,,2,274
3684672,Large and bright flat in Rome,5869840,Patrizia,,III Monte Sacro,41.96538,12.53414,Entire home/apt,65,3,25,2018-08-18,0.46,2,251
3685164,"ROME, Via del Pigneto",2736229,Maxime,,V Prenestino/Centocelle,41.89099,12.52683,Private room,44,2,0,,,1,0
3685610,RESPIGHI Guest House,18744779,Martina,,I Centro Storico,41.90123,12.49423,Entire home/apt,130,1,320,2019-02-24,5.76,4,150
3686491,Mansarda panoramica zona Axa ,18718596,Valentina,,X Ostia/Acilia,41.7672,12.37638,Entire home/apt,65,1,0,,,1,365
3690356,roma aurelio vaticano,11287420,Roberto,,XIII Aurelia,41.89406,12.41645,Entire home/apt,40,2,68,2018-12-20,1.33,3,341
3690932,Graziosa stanza soppalcata,18788861,Sara,,IV Tiburtina,41.90361,12.5355,Private room,80,1,1,2014-09-03,0.02,1,365
3691101,Amazing Apartment,18252932,Elena,,IV Tiburtina,41.92601,12.54586,Entire home/apt,60,1,3,2016-04-20,0.05,1,341
3692431,"Rome, Via Ostiense welcoming room",18798419,Robert,,VIII Appia Antica,41.87281,12.47832,Private room,35,7,0,,,1,0
3693123,Vatican Rooms Holiday in Rome,18803425,Filippo,,I Centro Storico,41.90519,12.44646,Private room,120,1,0,,,2,364
3693148,SAN PIETRO ROOM,18586208,Rossana,,I Centro Storico,41.9034,12.46294,Private room,85,1,81,2018-10-14,2.35,3,319
3693823,Double Room Priv. WC Vatican Olympic Stadium Area,18808518,Marco,,I Centro Storico,41.92029,12.45923,Private room,49,2,1,2015-06-09,0.02,1,348
3694195,Centralissimo Flat Campo dei Fiori,10646390,Andrea,,I Centro Storico,41.89554,12.47066,Entire home/apt,67,1,272,2019-02-25,4.90,1,321
3694230,UN CAFFE' SUL BALCONE 2,18811633,Camilla,,I Centro Storico,41.90641,12.45759,Entire home/apt,120,2,97,2018-11-01,1.77,2,209
3694386,UN CAFFE' SUL BALCONE 1,18811633,Camilla,,I Centro Storico,41.9071,12.4561,Entire home/apt,65,2,120,2019-01-20,2.17,2,147
3696641,TERRAZZA PAMPHILI  : ROMANTIC ESCAPE,12320514,Paola,,XII Monte Verde,41.88493,12.45645,Entire home/apt,75,3,56,2019-01-03,1.04,2,223
3696667,Artist's studio/loft in Pigneto,5001121,Diego,,V Prenestino/Centocelle,41.89095,12.53114,Entire home/apt,60,2,61,2018-10-04,1.12,1,19
3696994,Arco al Colosseo,18669062,Marco,,I Centro Storico,41.89074,12.50215,Entire home/apt,105,3,243,2019-01-21,4.44,4,245
3699014,B&B ROMA RONDO'  at Colosseum double ensuite bath,18850855,Giulia,,I Centro Storico,41.89153,12.50834,Private room,61,1,64,2019-02-11,1.15,1,55
3700412,Heart of Trastevere,18859229,Gianluca,,I Centro Storico,41.88814,12.4776,Entire home/apt,53,5,134,2019-02-21,2.54,1,204
3701173,Family apartment up to 5 ppl,18864213,Tiziana,,XII Monte Verde,41.87621,12.4307,Entire home/apt,63,2,14,2016-04-01,0.25,1,251
3706218,Loris - Stazione Termini,13626755,Giulio,,II Parioli/Nomentano,41.89628,12.5116,Entire home/apt,75,3,8,2015-10-21,0.14,6,349
3707503,Quiet Room in the city center,18909886,Luciano,,VII San Giovanni/Cinecittà,41.87857,12.5309,Private room,25,3,112,2019-01-28,2.08,1,251
3709637,Rome Centre Sunny and Beautiful,18924487,Giggetto,,II Parioli/Nomentano,41.89818,12.51843,Entire home/apt,70,2,19,2016-05-16,0.34,1,247
3709934,Great room for turists!,18927054,Gianluca,,VII San Giovanni/Cinecittà,41.88298,12.52383,Private room,50,1,0,,,1,0
3710472,bellissimo appartamento,3026679,Leonardo,,III Monte Sacro,41.94012,12.52724,Entire home/apt,250,3,0,,,8,365
3714154,Roma Porta Pia comfort e silenzio,4840008,Gabriella,,II Parioli/Nomentano,41.9116,12.502,Entire home/apt,70,3,21,2018-11-15,0.46,1,189
3715468,Pigneto (R)home: Casa Augusta,18966357,Roberto,,V Prenestino/Centocelle,41.88821,12.52557,Entire home/apt,100,1,12,2018-12-02,0.23,3,365
3717696,Charming Apartment near Trastevere,18977912,Marina,,XII Monte Verde,41.87591,12.45079,Entire home/apt,44,3,60,2019-01-05,1.08,1,123
3719848,PRIVATE ROOM IN ROME,5869840,Patrizia,,III Monte Sacro,41.96598,12.53217,Private room,29,2,9,2019-02-10,0.17,2,30
3721910,Casa Dom - Città del Vaticano,19012547,Domenico,,I Centro Storico,41.90847,12.45778,Entire home/apt,100,3,33,2019-01-05,0.61,1,310
3722164,teodorico rooms,19014245,Massimo,,II Parioli/Nomentano,41.91329,12.5273,Entire home/apt,70,3,0,,,1,365
3722504,Camera Doppia a San Pietro,19016144,Valeria,,XI Arvalia/Portuense,41.86372,12.4227,Private room,45,1,2,2016-04-25,0.04,3,365
3722738,Camera tripla a 20 min dal Colosseo,19016144,Valeria,,XI Arvalia/Portuense,41.86363,12.42275,Private room,70,1,0,,,3,365
3723604,Luminosissimo monolocale alle Mura ,13064328,Simonetta,,I Centro Storico,41.90296,12.44706,Entire home/apt,60,3,82,2019-01-02,1.90,1,344
3723608,Very luxury apartment near Colosseum,2987497,Paolo,,I Centro Storico,41.88048,12.48282,Entire home/apt,98,3,29,2019-02-09,0.54,1,265
3724298,Pretty Single Room Rome city center,6710516,Alfredo,,II Parioli/Nomentano,41.89518,12.51729,Private room,80,1,12,2016-08-28,0.22,2,365
3724503,Flat for 4@Pigneto_Subway C,18308695,Alessia,,V Prenestino/Centocelle,41.8888,12.53038,Entire home/apt,50,3,102,2019-02-16,1.86,1,336
3728737,The sky in the room,7418886,Agostino,,I Centro Storico,41.8998,12.46805,Entire home/apt,70,2,185,2019-02-23,4.96,3,299
3730110,Цена зависит от пребывания ,17466359,Tatiana,,VI Roma delle Torri,41.89624,12.67751,Private room,35,1,0,,,2,365
3733317,Ai 7 scalini casa vacanza,19036923,Susanna,,VII San Giovanni/Cinecittà,41.88327,12.51143,Entire home/apt,120,2,4,2019-01-01,0.10,6,187
3734506,Colosseo - Luxury Penthouse with Terrace and View,6797602,Maria Alberta,,I Centro Storico,41.88747,12.49644,Entire home/apt,144,1,22,2019-01-27,0.54,19,279
3734602,There's no place like home,19089520,Luca,,II Parioli/Nomentano,41.93789,12.51528,Entire home/apt,80,1,0,,,1,365
3735716,Lovely single room in gorgeous flat,19095584,Veronica,,XII Monte Verde,41.87858,12.44699,Private room,41,1,0,,,1,89
3735790,ROOM IN A MODERN FLAT NEAR VATICAN ,6829898,Ludovica,,I Centro Storico,41.90876,12.44556,Private room,57,1,0,,,1,364
3735924,Boutique apartment near Colosseo,19096596,Giulia,,I Centro Storico,41.88892,12.50236,Entire home/apt,85,2,81,2018-08-18,1.48,1,34
3737119,Piazza del Popolo*****Piazza Cavour,19103261,Maria Laura,,I Centro Storico,41.90817,12.4707,Entire home/apt,200,3,1,2015-01-03,0.02,1,0
3737240,Cosy 1bdr PRATI district! 3722,5056483,Bettina,,I Centro Storico,41.90764,12.45306,Entire home/apt,138,3,0,,,143,62
3738088,Elephant Apartment (5 Pax) + shared garden.,19108927,Alberto,,II Parioli/Nomentano,41.91659,12.50338,Entire home/apt,99,2,61,2019-02-24,1.11,2,181
3741096,Charming and cozy big flat downtown,5689609,Luca,,I Centro Storico,41.89193,12.5047,Entire home/apt,62,2,270,2019-02-14,4.89,1,116
3743861,HOME SWEET ROME ,15806823,Gioia,,II Parioli/Nomentano,41.92357,12.48492,Entire home/apt,56,2,85,2019-03-06,1.57,1,194
3744341,Modern one bdr PRATI/2877 Roma,5056483,Bettina,,I Centro Storico,41.90866,12.45102,Entire home/apt,193,3,0,,,143,102
3744684,a due passi da San Pietro,7316356,Stefano,,I Centro Storico,41.91529,12.45465,Entire home/apt,100,3,0,,,2,0
3745183,Elegant 2bdr apartment 70sqmt 3610,5056483,Bettina,,I Centro Storico,41.91575,12.45436,Entire home/apt,190,3,0,,,143,306
3745912,1) King size bed (Maison Artistico-Guest House),16957886,Veronica,,I Centro Storico,41.90776,12.45742,Private room,65,1,0,,,5,269
3746573,"B&B""Art Domus Reale""-centro di Roma",19162772,Rumyana,,I Centro Storico,41.90819,12.49292,Private room,38,1,2,2015-03-02,0.04,1,364
